lonXStart, latYStart, TimeStart, lonXEnd, latYEnd, TimeEnd, MMSI
-123.71386,48.925345,410338920,-123.71386,48.925338,410341799,316234106
-123.713857,48.925333,410356916,-123.713872,48.925328,410366996,316234106
-123.713878,48.925357,410389311,-123.713853,48.925327,410391112,316234106
-123.71387,48.925358,410470663,-123.713852,48.925342,410474442,316234106
-123.713885,48.925268,410500175,-123.713882,48.925312,410501976,316234106
-123.713862,48.925337,410530233,-123.713868,48.925332,410533116,316234106
-123.713868,48.925337,410583324,-123.713903,48.925317,410585486,316234106
-123.713878,48.92531,410586926,-123.713892,48.925335,410589806,316234106
-123.713885,48.925292,410610862,-123.713837,48.925312,410613743,316234106
-123.71384,48.925308,410616263,-123.71386,48.92532,410618783,316234106
-123.71386,48.92532,410618783,-123.713857,48.925352,410626701,316234106
-123.71387,48.925328,410632099,-123.713798,48.925303,410634258,316234106
-123.71387,48.925303,410636778,-123.713812,48.925308,410638937,316234106
-123.713812,48.925308,410638937,-123.713823,48.925303,410641817,316234106
-123.71387,48.92531,410698334,-123.71386,48.925333,410701570,316234106
-123.713855,48.925352,410702110,-123.713863,48.925317,410704808,316234106
-123.713872,48.92534,410759879,-123.713875,48.925315,410762938,316234106
-123.713892,48.92533,410766539,-123.713897,48.925318,410768519,316234106
-123.713857,48.925362,410777338,-123.713882,48.925302,410780039,316234106
-123.713847,48.925343,410799657,-123.71382,48.92534,410801814,316234106
-123.713825,48.925335,410803973,-123.713875,48.925332,410805773,316234106
-123.713842,48.925287,410810453,-123.713843,48.925313,410814053,316234106
-123.713845,48.925285,410823051,-123.713865,48.925292,410824852,316234106
-123.713842,48.925305,410826291,-123.713892,48.925315,410828451,316234106
-123.71391,48.925335,410833848,-123.713873,48.925333,410836729,316234106
-123.713873,48.925333,410836729,-123.713867,48.925337,410839248,316234106
-123.7139,48.925318,410839969,-123.713897,48.925335,410842127,316234106
-123.713825,48.92532,410842486,-123.713872,48.925315,410845007,316234106
-123.713878,48.925295,410849688,-123.713887,48.925302,410853286,316234106
-123.713898,48.925288,410855805,-123.713888,48.92532,410861563,316234106
-123.713833,48.92531,410865522,-123.713892,48.92535,410867324,316234106
-123.713867,48.925315,410871644,-123.713817,48.925302,410874163,316234106
-123.713817,48.925302,410874163,-123.713847,48.925315,410877401,316234106
-123.713847,48.925315,410877401,-123.7138,48.925348,410881004,316234106
-123.713833,48.925342,410882084,-123.713845,48.925322,410884245,316234106
-123.713853,48.925328,410898642,-123.713827,48.925313,410900799,316234106
-123.713887,48.925327,410904398,-123.71385,48.925305,410906560,316234106
-123.713847,48.92533,410911779,-123.713855,48.92531,410915198,316234106
-123.713855,48.92531,410915198,-123.71386,48.925325,410916999,316234106
-123.713875,48.92531,410917357,-123.713918,48.925355,410919517,316234106
-123.713918,48.925355,410919517,-123.713888,48.92536,410921857,316234106
-123.71391,48.925315,410933375,-123.713883,48.925313,410936975,316234106
-123.713883,48.925277,410937335,-123.713892,48.925297,410940215,316234106
-123.713905,48.925298,410942374,-123.713885,48.925305,410944174,316234106
-123.713877,48.92534,410960551,-123.713857,48.925293,410962713,316234106
-123.713873,48.925325,410964333,-123.713835,48.925323,410966670,316234106
-123.713818,48.925353,410970090,-123.713877,48.925388,410972966,316234106
-123.713877,48.925388,410972966,-123.71386,48.925338,410976389,316234106
-123.71386,48.925338,410976389,-123.713847,48.925292,410981068,316234106
-123.713852,48.925305,410985027,-123.713842,48.925332,410987186,316234106
-123.713857,48.925288,410999605,-123.713857,48.9253,411001946,316234106
-123.713857,48.9253,411001946,-123.713872,48.925347,411004825,316234106
-123.713887,48.925342,411008066,-123.713853,48.925287,411017244,316234106
-123.713897,48.925322,411033441,-123.713865,48.925362,411035961,316234106
-123.713877,48.925323,411051798,-123.713835,48.925337,411057916,316234106
-123.713835,48.925337,411057916,-123.713813,48.925335,411061519,316234106
-123.713848,48.925325,411062238,-123.71388,48.925315,411064397,316234106
-123.713882,48.9253,411065476,-123.713837,48.92529,411073035,316234106
-122.634335,48.286602,411970382,-122.634347,48.286602,411972903,316234106
-122.634325,48.286598,411984422,-122.634317,48.286585,411987480,316234106
-122.634352,48.286608,411994679,-122.634343,48.286615,411997199,316234106
-122.634355,48.286588,411999358,-122.634347,48.286615,412001339,316234106
-122.634322,48.286605,412005478,-122.6343,48.286608,412008899,316234106
-122.634323,48.286578,412012678,-122.634348,48.286575,412014657,316234106
-122.634307,48.286623,412099064,-122.634343,48.286602,412101044,316234106
-122.904742,47.046303,412649660,-122.904725,47.046263,412652180,316234106
-122.904718,47.046273,412668918,-122.90473,47.046282,412670897,316234106
-123.404388,48.683708,410363554,-123.404502,48.683768,410366613,316021885
-122.707865,49.264572,410363969,-122.70788,49.264543,410366863,316498051
-123.387382,46.207367,410320762,-123.387377,46.207367,410323823,338048255
-123.387375,46.207367,410324360,-123.387353,46.207343,410326340,338048255
-123.387368,46.207327,410331560,-123.387353,46.20733,410333538,338048255
-123.387363,46.207353,410335158,-123.387352,46.207365,410336959,338048255
-123.387347,46.207347,410363954,-123.387308,46.207377,410366656,338048255
-123.387338,46.20738,410455203,-123.387348,46.20736,410457362,338048255
-123.387367,46.207355,410501446,-123.387377,46.20735,410503249,338048255
-123.38736,46.207337,410590715,-123.38737,46.207337,410592699,338048255
-123.387382,46.20733,410597912,-123.38738,46.207348,410601154,338048255
-123.387338,46.207358,410644705,-123.387345,46.207375,410646508,338048255
-123.387365,46.207338,410761327,-123.387358,46.207353,410763484,338048255
-123.387345,46.207327,410916107,-123.387293,46.207402,410917907,338048255
-123.387377,46.207343,410929066,-123.38738,46.207322,410930867,338048255
-123.387378,46.207343,410939681,-123.387375,46.207345,410942023,338048255
-123.387372,46.207327,410951744,-123.387347,46.207328,410953902,338048255
-123.38734,46.207322,410959304,-123.387373,46.207325,410961461,338048255
-123.387348,46.207308,411001773,-123.387273,46.207388,411003577,338048255
-123.387385,46.207332,411031292,-123.387387,46.207345,411033452,338048255
-123.387397,46.207345,411034169,-123.38738,46.207312,411036149,338048255
-123.387373,46.20738,411093917,-123.387368,46.207373,411096079,338048255
-123.387382,46.207322,411108857,-123.387368,46.207337,411112278,338048255
-123.387373,46.207345,411112637,-123.387385,46.207347,411114798,338048255
-123.38736,46.20733,411116237,-123.387352,46.207338,411118755,338048255
-123.387372,46.207327,411119656,-123.387362,46.2073,411123079,338048255
-123.38736,46.207343,411127937,-123.387372,46.207338,411129914,338048255
-123.387357,46.207353,411137832,-123.387352,46.207343,411140354,338048255
-123.387378,46.207313,411189664,-123.387362,46.207352,411191822,338048255
-123.38736,46.207335,411205862,-123.387358,46.20735,411208024,338048255
-123.387363,46.207347,411245816,-123.387353,46.207362,411249597,338048255
-123.387375,46.207342,411289736,-123.387382,46.207347,411292614,338048255
-123.387393,46.207345,411292788,-123.38738,46.207313,411295132,338048255
-123.387367,46.207317,411307728,-123.387375,46.207338,411310247,338048255
-123.387327,46.20736,411316008,-123.38734,46.207378,411317810,338048255
-123.387388,46.207348,411322846,-123.387382,46.207322,411324647,338048255
-123.387355,46.207353,411333644,-123.38735,46.207357,411335445,338048255
-123.38736,46.207285,411340124,-123.38736,46.20729,411342284,338048255
-123.387358,46.207307,411343363,-123.387332,46.207328,411346243,338048255
-123.387375,46.207378,411351284,-123.387387,46.20737,411353442,338048255
-123.38738,46.20734,411358482,-123.387363,46.207355,411360284,338048255
-123.38738,46.207373,411436590,-123.387372,46.207382,411438390,338048255
-123.38738,46.207313,411498144,-123.387358,46.207328,411500840,338048255
-123.387367,46.20733,411501558,-123.387338,46.20734,411503360,338048255
-123.387365,46.207373,411526938,-123.38738,46.20735,411529097,338048255
-123.38737,46.207337,411533955,-123.387362,46.207358,411535934,338048255
-123.387362,46.207335,411537553,-123.387363,46.207333,411540614,338048255
-123.387378,46.207338,411544752,-123.387363,46.20734,411547452,338048255
-123.38738,46.207328,411556272,-123.387352,46.207343,411558792,338048255
-123.387358,46.207342,411559151,-123.387348,46.207332,411562031,338048255
-123.387375,46.207312,411583986,-123.38735,46.20734,411587046,338048255
-123.387342,46.207335,411587947,-123.387345,46.207363,411590647,338048255
-123.387367,46.207367,411595143,-123.387355,46.207332,411597666,338048255
-123.38736,46.207383,411609542,-123.387372,46.207385,411611342,338048255
-123.387333,46.20733,411621422,-123.38736,46.207308,411623942,338048255
-123.38738,46.207333,411627538,-123.387377,46.207333,411630241,338048255
-123.387377,46.20735,411631139,-123.387358,46.207335,411634380,338048255
-123.387358,46.207357,411661556,-123.387367,46.207348,411663536,338048255
-123.387355,46.207367,411681172,-123.38737,46.20731,411685133,338048255
-123.38737,46.20731,411685133,-123.38735,46.207315,411687653,338048255
-123.38735,46.207318,411688731,-123.387343,46.207322,411691074,338048255
-123.387362,46.207322,411691789,-123.387352,46.207452,411694133,338048255
-123.387387,46.207313,411713929,-123.387358,46.20736,411716449,338048255
-123.387383,46.20733,412239628,-123.38739,46.207327,412242692,338048255
-123.387365,46.207347,412621533,-123.387363,46.207367,412623333,338048255
-123.803245,46.196782,410363879,-123.803198,46.196765,410366582,366400379
-123.80322,46.196768,412650884,-123.80322,46.196812,412652686,366400379
-122.374512,47.590262,410363933,-122.374527,47.59027,410366635,316140000
-124.550593,49.795537,410531900,-124.598485,49.82715,410533979,316140000
-124.629203,49.809647,410536940,-124.61931,49.794512,410544765,316140000
-124.619348,49.79451,410559115,-124.61935,49.794522,410561688,316140000
-124.61935,49.794522,410561688,-124.619332,49.79453,410563625,316140000
-124.619338,49.79452,410575869,-124.617833,49.793555,410577897,316140000
-124.617842,49.793548,410580580,-124.617807,49.793582,410582700,316140000
-124.618898,49.793775,410582989,-124.622218,49.808318,410584948,316140000
-124.91485,46.974507,410802548,-124.979783,47.13906,410805845,316140000
-125.148723,47.546453,410813998,-125.219063,47.704658,410817148,316140000
-124.622085,49.806417,410898916,-124.619343,49.79452,410903195,316140000
-124.618133,49.793607,410929340,-124.61845,49.793647,410935342,316140000
-125.116122,47.462355,411530378,-125.157593,47.565345,411532634,316140000
-123.863395,46.14515,410363847,-123.863338,46.145117,410366608,367980480
-122.752533,45.643267,410363913,-122.752783,45.643483,410366614,367130715
-122.72895,45.560217,411358068,-122.72895,45.560233,411360233,367130715
-122.658772,45.601863,410249994,-122.658775,45.601863,410251829,367570935
-122.658763,45.601857,410363900,-122.658783,45.601865,410366783,367570935
-122.658753,45.601893,410430161,-122.65875,45.601898,410431962,367570935
-122.658747,45.601852,410461119,-122.65873,45.601885,410464034,367570935
-122.658768,45.601835,410699990,-122.65874,45.60188,410702171,367570935
-122.658773,45.60187,410984303,-122.65876,45.601853,410986423,367570935
-122.658738,45.601868,411006180,-122.658797,45.601865,411008340,367570935
-122.658767,45.601855,411150183,-122.65875,45.601872,411152081,367570935
-122.65876,45.601863,411353897,-122.658797,45.601865,411355881,367570935
-122.658737,45.601842,411361280,-122.658765,45.601828,411364160,367570935
-122.658787,45.601872,411433100,-122.658762,45.60187,411435038,367570935
-122.65876,45.601825,411524380,-122.658763,45.60187,411526181,367570935
-122.658762,45.601858,411526538,-122.65877,45.601857,411528341,367570935
-122.65875,45.60185,411567062,-122.658695,45.601895,411569585,367570935
-122.658765,45.60187,411606756,-122.658727,45.601848,411609114,367570935
-122.658738,45.601877,411628283,-122.65878,45.601857,411630086,367570935
-122.515075,45.583622,411786486,-122.515053,45.583618,411788645,367570935
-122.515058,45.583623,411801602,-122.515032,45.583627,411803404,367570935
-122.51505,45.583625,411844086,-122.54033,45.592893,411846386,367570935
-122.65876,45.601898,412070255,-122.65877,45.601903,412072597,367570935
-122.658778,45.601863,412280354,-122.658763,45.60186,412282158,367570935
-122.658727,45.601845,412427687,-122.65872,45.601887,412429569,367570935
-122.658763,45.60185,412621478,-122.65877,45.60187,412624002,367570935
-122.658765,45.601865,412624719,-122.65876,45.601872,412626879,367570935
-122.658757,45.60187,412628318,-122.658753,45.601862,412630119,367570935
-122.658763,45.601847,412636811,-122.658737,45.601875,412638973,367570935
-122.658757,45.601838,412640414,-122.658775,45.601918,412642571,367570935
-122.658767,45.601853,412676269,-122.658732,45.601858,412678069,367570935
-122.658737,45.601825,412698246,-122.658747,45.601878,412700046,367570935
-122.658773,45.601877,412783917,-122.658735,45.60186,412786079,367570935
-122.65882,45.60186,412792195,-122.658767,45.601867,412793996,367570935
-122.928392,46.089025,410363828,-122.928387,46.089025,410366528,338580142
-122.928392,46.08902,411366484,-122.928387,46.089022,411368284,338580142
-122.928398,46.089013,411502382,-122.928397,46.08903,411504363,338580142
-122.928393,46.089025,411505625,-122.928397,46.089017,411507963,338580142
-122.928398,46.08902,411868986,-122.928395,46.089018,411870787,338580142
-122.928393,46.089028,412128186,-122.928382,46.089017,412129986,338580142
-122.763193,45.581573,410363849,-122.76318,45.581605,410366732,338537099
-122.763138,45.581582,410455189,-122.763162,45.581617,410456990,338537099
-122.763178,45.581563,410471929,-122.763173,45.581592,410474269,338537099
-122.76319,45.581598,410605311,-122.763177,45.581613,410607112,338537099
-123.444358,48.123568,410261827,-123.444372,48.12348,410263810,367650503
-123.444308,48.123593,410324032,-123.444407,48.123548,410325832,367650503
-123.444157,48.123475,410356817,-123.444318,48.123567,410367257,367650503
-123.444285,48.123612,410761301,-123.444358,48.123592,410763102,367650503
-123.444352,48.123617,410768684,-123.444318,48.123595,410771024,367650503
-123.444313,48.123533,410794244,-123.444368,48.123555,410796946,367650503
-123.444325,48.12357,410965478,-123.444368,48.123507,410967457,367650503
-123.444313,48.12353,410970157,-123.444405,48.123593,410971957,367650503
-123.444408,48.12357,411091879,-123.444337,48.123558,411094220,367650503
-123.444305,48.123558,411130760,-123.444463,48.123602,411132922,367650503
-123.44444,48.123498,411189005,-123.444358,48.123567,411191164,367650503
-123.44435,48.12356,411288680,-123.44433,48.12359,411290842,367650503
-123.444333,48.123645,411292283,-123.444307,48.123565,411294260,367650503
-123.444383,48.123638,411295882,-123.444358,48.123567,411298040,367650503
-123.44428,48.123578,411309559,-123.444325,48.123512,411311361,367650503
-123.444385,48.123587,411356540,-123.444347,48.123608,411358880,367650503
-123.444323,48.123562,411366980,-123.444335,48.123572,411369320,367650503
-123.444388,48.123517,411391820,-123.444338,48.123527,411393799,367650503
-123.444322,48.123535,411454847,-123.44438,48.123558,411456649,367650503
-123.444312,48.123573,411484219,-123.444387,48.123575,411486019,367650503
-123.44429,48.123565,411566877,-123.444328,48.123527,411568678,367650503
-123.444347,48.123585,411628078,-123.44439,48.123645,411630418,367650503
-123.444347,48.123578,411786351,-123.444287,48.123598,411789336,367650503
-123.44433,48.12355,411799417,-123.444373,48.123598,411801937,367650503
-123.444403,48.12361,411802296,-123.444245,48.123565,411804455,367650503
-123.444348,48.12355,411837500,-123.444357,48.123565,411840921,367650503
-123.444422,48.123553,411873681,-123.44434,48.123627,411876562,367650503
-123.444372,48.123545,411879980,-123.444318,48.123557,411882142,367650503
-123.44438,48.123555,411887000,-123.444365,48.123567,411891320,367650503
-123.444365,48.123567,411891320,-123.444355,48.123727,411893595,367650503
-123.444363,48.123613,411894405,-123.44436,48.123558,411896925,367650503
-123.444365,48.123598,411906647,-123.444412,48.12355,411909166,367650503
-123.444288,48.123588,412160681,-123.444368,48.123587,412162660,367650503
-123.444335,48.123572,412227667,-123.444343,48.123612,412230007,367650503
-123.444415,48.123637,412352358,-123.44437,48.123543,412354338,367650503
-123.444375,48.123712,412395508,-123.444293,48.123602,412398388,367650503
-123.444273,48.123637,412485146,-123.444343,48.123608,412486947,367650503
-123.444332,48.123575,412520606,-123.444337,48.123522,412523666,367650503
-123.444315,48.123592,412527805,-123.444313,48.123578,412530685,367650503
-123.44431,48.123577,412662353,-123.444313,48.123588,412666131,367650503
-123.444358,48.12363,412666637,-123.444372,48.123662,412668495,367650503
-123.444372,48.123662,412668495,-123.444353,48.12361,412671195,367650503
-123.444432,48.123632,412680734,-123.444395,48.123592,412683076,367650503
-123.444412,48.12366,412683436,-123.444467,48.123558,412685416,367650503
-123.444298,48.12348,412698220,-123.444262,48.123582,412700201,367650503
-123.444342,48.123617,412701279,-123.44435,48.1236,412703800,367650503
-123.444348,48.123593,412707040,-123.444355,48.12363,412709020,367650503
-123.444393,48.12359,412749369,-123.44435,48.123605,412751529,367650503
-123.444342,48.123568,412827746,-123.444328,48.123582,412830269,367650503
-123.44437,48.123455,412851329,-123.444372,48.123618,412853310,367650503
-123.444393,48.123557,412888803,-123.444362,48.123597,412891867,367650503
-123.405383,48.669585,410345000,-123.405398,48.669592,410347700,316012144
-123.405357,48.669583,410360480,-123.405373,48.669587,410362641,316012144
-123.405393,48.669582,410363363,-123.405392,48.669577,410366961,316012144
-122.760205,48.992015,410246520,-122.760217,48.992017,410248500,338231120
-122.760225,48.992027,410348205,-122.76018,48.992097,410350546,338231120
-122.760212,48.992048,410356664,-122.760203,48.992012,410368902,338231120
-122.760228,48.992035,410373041,-122.760218,48.992025,410379882,338231120
-122.760257,48.99202,410403095,-122.76022,48.992037,410404895,338231120
-122.760222,48.992057,410405976,-122.760218,48.992063,410409935,338231120
-122.760218,48.992063,410409935,-122.760213,48.99202,410419656,338231120
-122.76016,48.992045,410691956,-122.760215,48.992015,410693935,338231120
-122.76023,48.992045,410695554,-122.760215,48.992032,410698254,338231120
-122.76019,48.99202,410798680,-122.76018,48.992038,410800838,338231120
-122.760193,48.992058,410804977,-122.760195,48.992048,410806778,338231120
-122.7602,48.992048,410825495,-122.760227,48.992012,410828195,338231120
-122.760227,48.992012,410828195,-122.760247,48.991983,410829995,338231120
-122.760203,48.992048,410838993,-122.760218,48.99206,410841872,338231120
-122.760205,48.99205,410842951,-122.760195,48.992015,410845471,338231120
-122.760187,48.99206,410886864,-122.760203,48.992048,410889744,338231120
-122.760195,48.992032,410916021,-122.760243,48.991895,410918901,338231120
-122.760243,48.991895,410918901,-122.760247,48.992037,410922501,338231120
-122.760233,48.99202,410922862,-122.760198,48.992053,410925021,338231120
-122.760202,48.992082,410928620,-122.760202,48.99205,410931320,338231120
-122.760222,48.992023,410936717,-122.760227,48.992025,410949496,338231120
-122.760215,48.992032,410950217,-122.760207,48.992018,410953815,338231120
-122.760197,48.992043,410954894,-122.760188,48.992045,410957236,338231120
-122.76018,48.99206,410958496,-122.760212,48.992042,410960834,338231120
-122.760193,48.992033,410967493,-122.760242,48.992057,410969472,338231120
-122.760257,48.991995,411006368,-122.760215,48.992062,411012847,338231120
-122.760202,48.992053,411049923,-122.760207,48.992065,411051900,338231120
-122.760207,48.992033,411054240,-122.760197,48.992018,411056401,338231120
-122.760207,48.992058,411087355,-122.760213,48.992035,411094191,338231120
-122.760213,48.992035,411094191,-122.76022,48.992047,411095996,338231120
-122.76022,48.992047,411095996,-122.760208,48.992048,411098516,338231120
-122.760225,48.992057,411100135,-122.7602,48.99206,411102113,338231120
-122.7602,48.99206,411102113,-122.760212,48.992028,411108953,338231120
-122.760212,48.992028,411108953,-122.760247,48.992012,411111472,338231120
-122.76021,48.99202,411112193,-122.760207,48.992027,411114172,338231120
-122.760207,48.992027,411114172,-122.76022,48.992047,411122092,338231120
-122.76022,48.992047,411122092,-122.760197,48.992032,411131268,338231120
-122.760213,48.991982,411133968,-122.76022,48.992067,411147467,338231120
-122.76022,48.992067,411147467,-122.760223,48.99204,411149987,338231120
-122.760213,48.992048,411157909,-122.760232,48.992043,411162584,338231120
-122.760215,48.992007,411168346,-122.760207,48.992032,411170681,338231120
-122.760208,48.992057,411171044,-122.760222,48.99202,411173383,338231120
-122.760222,48.99202,411173383,-122.760215,48.992052,411175901,338231120
-122.760215,48.992052,411175901,-122.760253,48.992018,411180222,338231120
-122.76022,48.992033,411181301,-122.760193,48.992092,411188320,338231120
-122.760215,48.992013,411194440,-122.760223,48.992017,411197679,338231120
-122.760223,48.992053,411233494,-122.760205,48.992052,411246453,338231120
-122.760205,48.992052,411246453,-122.76023,48.991995,411255094,338231120
-122.76022,48.991955,411262289,-122.76023,48.992042,411265888,338231120
-122.760225,48.992013,411282445,-122.760215,48.992023,411284423,338231120
-122.760205,48.992033,411325280,-122.76022,48.99202,411327080,338231120
-122.760202,48.992038,411545209,-122.760212,48.992062,411547369,338231120
-122.760233,48.992008,411559965,-122.760217,48.992028,411563924,338231120
-122.760198,48.992022,411566444,-122.760222,48.992027,411569324,338231120
-122.760193,48.99205,411577243,-122.760228,48.992048,411580303,338231120
-122.760215,48.992023,411582823,-122.760228,48.992022,411585161,338231120
-122.760228,48.992022,411585161,-122.760227,48.992053,411589481,338231120
-122.76022,48.992043,411611975,-122.760197,48.992067,411613777,338231120
-122.76021,48.99202,411647073,-122.760207,48.99199,411652112,338231120
-122.760233,48.992025,411671190,-122.760205,48.992068,411675148,338231120
-122.76023,48.992022,411678748,-122.760217,48.992032,411680908,338231120
-122.760232,48.992038,411721761,-122.760213,48.992033,411724101,338231120
-122.760213,48.992033,411724101,-122.760228,48.992018,411726980,338231120
-122.760215,48.992018,411727340,-122.760212,48.992025,411730582,338231120
-122.760165,48.992,411737958,-122.760235,48.992025,411741557,338231120
-122.76024,48.992058,411750555,-122.76021,48.992038,411752900,338231120
-122.7602,48.992058,411881760,-122.760212,48.992018,411883737,338231120
-122.76025,48.992,412126881,-122.760247,48.99203,412128861,338231120
-122.760217,48.992018,412186812,-122.760217,48.99208,412190232,338231120
-122.76021,48.992018,412263481,-122.760187,48.992043,412265462,338231120
-122.760227,48.99204,412431395,-122.760218,48.99204,412434636,338231120
-122.760218,48.99204,412434636,-122.760193,48.992062,412436438,338231120
-122.760215,48.992038,412441117,-122.760213,48.992052,412443274,338231120
-122.7602,48.992012,412448315,-122.76022,48.992032,412450116,338231120
-122.76022,48.992032,412450116,-122.76021,48.992033,412452272,338231120
-122.760233,48.992053,412480528,-122.760202,48.992092,412482330,338231120
-122.760195,48.992038,412532178,-122.760218,48.992047,412535779,338231120
-122.760235,48.992012,412571054,-122.760242,48.992012,412573216,338231120
-122.760208,48.992012,412705136,-122.760208,48.992027,412707656,338231120
-122.760188,48.99204,412708374,-122.760225,48.992045,412713594,338231120
-122.760225,48.992045,412713594,-122.760185,48.992013,412718992,338231120
-122.760205,48.99202,412721511,-122.760222,48.992008,412724033,338231120
-122.76023,48.992052,412802140,-122.760193,48.992017,412804301,338231120
-122.76025,48.992025,412866392,-122.760193,48.992037,412869812,338231120
-122.760227,48.992008,412877011,-122.760222,48.992002,412878991,338231120
-122.38689,47.665323,410303187,-122.386877,47.665317,410305716,367860744
-122.386923,47.665412,410363777,-122.386898,47.665323,410367575,367860744
-122.386958,47.665283,410371007,-122.386813,47.665372,410372817,367860744
-122.386967,47.665285,410382035,-122.386958,47.665255,410385287,367860744
-122.386988,47.665305,410414880,-122.387073,47.665382,410416865,367860744
-122.386953,47.665473,410426080,-122.386995,47.665327,410428068,367860744
-122.38689,47.665308,410446834,-122.386888,47.665417,410449907,367860744
-122.387108,47.66526,410450453,-122.386882,47.665263,410452319,367860744
-122.386813,47.665457,410461476,-122.387027,47.665312,410463467,367860744
-122.386998,47.665208,410471416,-122.386862,47.665305,410473226,367860744
-122.386993,47.6652,410475576,-122.386952,47.665362,410478109,367860744
-122.386772,47.66545,410484255,-122.386902,47.66517,410486063,367860744
-122.386977,47.665222,410490039,-122.386918,47.665247,410492207,367860744
-122.386888,47.665288,410497628,-122.386865,47.66536,410499434,367860744
-122.386948,47.665362,410500519,-122.387005,47.665222,410502507,367860744
-122.38695,47.665253,410504494,-122.386935,47.665262,410507027,367860744
-122.387088,47.665323,410533608,-122.387145,47.665072,410535415,367860744
-122.386848,47.665293,410545416,-122.386933,47.665375,410547404,367860744
-122.38688,47.6653,410570308,-122.387008,47.665342,410572480,367860744
-122.386908,47.665267,410576280,-122.386907,47.66523,410578265,367860744
-122.386968,47.665243,410595619,-122.3869,47.665227,410597789,367860744
-122.386738,47.665448,410630832,-122.387108,47.665158,410632639,367860744
-122.387037,47.665297,410637514,-122.38695,47.665212,410639864,367860744
-122.386912,47.665278,410645286,-122.386858,47.665393,410647454,367860744
-122.386803,47.665293,410648538,-122.386878,47.6653,410651432,367860744
-122.386933,47.665377,410660230,-122.386892,47.665238,410662401,367860744
-122.386938,47.665332,410666018,-122.3868,47.665273,410669271,367860744
-122.386998,47.66528,410674335,-122.386935,47.665397,410676142,367860744
-122.38691,47.665298,410725227,-122.386783,47.665307,410727034,367860744
-122.386962,47.665327,410732459,-122.386822,47.665128,410734268,367860744
-122.387088,47.665295,410735502,-122.38688,47.665353,410737672,367860744
-122.386815,47.665435,410738398,-122.386852,47.66529,410741107,367860744
-122.386885,47.665138,410746746,-122.386957,47.665305,410748672,367860744
-122.386902,47.66534,410758078,-122.38705,47.665293,410759883,367860744
-122.38694,47.665237,410926796,-122.38693,47.665257,410928974,367860744
-122.386988,47.66528,411019109,-122.386952,47.66525,411022189,367860744
-122.38702,47.66509,411024179,-122.386988,47.665195,411026354,367860744
-122.386988,47.665195,411026354,-122.386962,47.665287,411028890,367860744
-122.387078,47.665158,411030343,-122.386992,47.665225,411033358,367860744
-122.38683,47.665228,411092986,-122.386928,47.66519,411094796,367860744
-122.386963,47.665232,411145440,-122.38686,47.665323,411147430,367860744
-122.38689,47.665232,411156765,-122.386892,47.665358,411158574,367860744
-122.386943,47.665277,411166357,-122.386975,47.665267,411168708,367860744
-122.386995,47.665227,411182151,-122.386923,47.665257,411184144,367860744
-122.386943,47.665215,411199144,-122.386965,47.665188,411201311,367860744
-122.386927,47.665303,411213224,-122.386912,47.665303,411216474,367860744
-122.38696,47.665297,411217923,-122.386902,47.66528,411220453,367860744
-122.387012,47.665197,411249406,-122.386872,47.66532,411251388,367860744
-122.38705,47.665288,411261849,-122.38696,47.665288,411263775,367860744
-122.38702,47.665242,411265216,-122.386822,47.665277,411267021,367860744
-122.387002,47.665247,411304024,-122.386895,47.665242,411306195,367860744
-122.386828,47.665265,411405837,-122.386777,47.665477,411407644,367860744
-122.386983,47.665198,411412879,-122.38688,47.665245,411415045,367860744
-122.386928,47.665237,411442064,-122.386863,47.665298,411443868,367860744
-122.387062,47.665398,411451268,-122.38691,47.665255,411453797,367860744
-122.386977,47.665277,411459756,-122.386988,47.665322,411461921,367860744
-122.386848,47.665427,411494778,-122.386992,47.66535,411497125,367860744
-122.386957,47.665335,411502121,-122.386922,47.665302,411503924,367860744
-122.386843,47.665037,411534299,-122.387062,47.665253,411536471,367860744
-122.386945,47.665352,411541891,-122.386982,47.665132,411544244,367860744
-122.387045,47.66522,411552736,-122.386903,47.665225,411554543,367860744
-122.38694,47.665302,411591526,-122.387043,47.665305,411593514,367860744
-122.38695,47.665378,411605824,-122.387057,47.665287,411607659,367860744
-122.387053,47.66518,411616652,-122.386988,47.665227,411619001,367860744
-122.386852,47.665222,411620266,-122.386868,47.665257,411622431,367860744
-122.386895,47.66529,411623877,-122.386977,47.665212,411626043,367860744
-122.386913,47.665195,411628570,-122.386888,47.66515,411630916,367860744
-122.386955,47.66531,411632543,-122.386825,47.665435,411634706,367860744
-122.386882,47.665237,411643007,-122.386943,47.665193,411644811,367860744
-122.386953,47.665137,411660670,-122.386883,47.665287,411663195,367860744
-122.386823,47.665252,411695951,-122.387032,47.665335,411697757,367860744
-122.386888,47.665187,411703896,-122.386865,47.66529,411705881,367860744
-122.387022,47.665355,411725362,-122.386845,47.665217,411727164,367860744
-122.386952,47.66526,411949064,-122.386852,47.665288,411950865,367860744
-122.386877,47.665308,411958787,-122.386917,47.665255,411960589,367860744
-122.386972,47.665242,411987420,-122.387035,47.665225,411989400,367860744
-122.386918,47.665265,412046131,-122.386863,47.665303,412048289,367860744
-122.38699,47.665408,412106531,-122.38709,47.66523,412108692,367860744
-122.386968,47.665318,412111037,-122.386932,47.665323,412113022,367860744
-122.38693,47.665337,412115181,-122.38689,47.665315,412117163,367860744
